Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
13/01/2016	02	2	1	3	0.1	2	9	11	10	62	0.1	286	11	55	1007	0	0
13/01/2016	03	2	1	3	0.1	2	6	13	8	62	0.7	322	9.5	60	1008	0	0
13/01/2016	04	2	2	3	0.1	2	7	4	8	53	1.1	328	8	67	1008	0	0
13/01/2016	05	2	2	3	0.1	2	7	6	9	49	0.6	326	7.4	68	1008	0	0
13/01/2016	06	2	1	3	0.1	2	12	4	13	44	0.5	331	7.3	69	1008	0	0
13/01/2016	07	2	1	3	0.1	3	26	17	30	24	0.3	334	6.9	69	1008	0	0
13/01/2016	08	3	2	3	0.1	4	31	29	36	21	0.5	332	7.7	66	1009	38	0
13/01/2016	09	4	3	3	0.1	5	26	32	34	29	0.8	329	9.9	60	1009	146	0
13/01/2016	10	5	3	4	0.1	7	24	76	35	37	0.1	320	13.9	48	1010	327	0
13/01/2016	11	6	2	4	0.3	11	26	106	42	45	0.1	194	16.7	37	1010	444	0
13/01/2016	12	2	1	3	0.3	2	8	8	11	76	0.5	149	16.2	42	1009	497	0
13/01/2016	13	1	1	3	0.2	2	5	4	8	82	0.7	156	16	45	1008	486	0
13/01/2016	14	1	1	4	0.2	2	5	4	7	83	0.8	142	15.7	46	1008	408	0
13/01/2016	15	1	1	4	0.2	2	5	5	7	86	0.8	149	15.7	48	1007	321	0
13/01/2016	16	1	1	4	0.2	2	5	7	7	87	0.6	157	15.3	53	1007	170	0
13/01/2016	17	2	1	3	0.2	2	10	9	13	77	0.2	169	14.5	60	1007	34	0
13/01/2016	18	2	1	3	0.2	2	19	5	22	59	0.1	186	13.6	66	1007	0	0
13/01/2016	19	9	6	4	0.4	31	59	128	107	9	0.3	326	11.6	71	1007	0	0
13/01/2016	20	8	6	3	0.4	16	50	50	74	4	0.6	331	9.7	75	1007	0	0
13/01/2016	21	6	5	3	0.1	2	21	15	24	30	0.2	333	9	76	1007	0	0
13/01/2016	22	5	5	3	0.1	2	14	11	16	39	0.2	330	8.6	77	1007	0	0
13/01/2016	23	4	4	3	0.1	2	9	7	11	47	0.2	332	8.3	80	1006	0	0
14/01/2016	00	5	4	3	0.1	2	9	8	11	45	0.3	328	8	81	1006	0	0
14/01/2016	01	4	4	3	0.1	2	11	6	12	41	0.2	329	7.7	82	1005	0	0
14/01/2016	02	6	5	3	0.1	2	21	8	23	27	0.4	326	7.7	83	1004	0	0
14/01/2016	03	6	5	3	0.1	2	23	7	25	19	0.2	322	6.8	86	1003	0	0
14/01/2016	04	4	4	3	0.1	2	22	6	24	20	0.1	337	7.1	84	1003	0	0
14/01/2016	05	4	3	3	0.1	2	19	5	22	25	0.1	307	7.5	82	1002	0	0
14/01/2016	06	4	4	3	0.1	3	23	6	27	19	0.1	291	7.4	81	1002	0	0
14/01/2016	07	4	3	4	0.1	4	33	6	39	5	0.2	326	6.7	83	1002	0	0
14/01/2016	08	5	4	4	0.1	13	38	8	58	4	0.2	320	7.1	84	1002	15	0
14/01/2016	09	7	4	4	0.1	19	39	72	68	12	0.1	297	10.7	74	1002	160	0
14/01/2016	10	13	11	4	0.3	9	34	59	48	26	0.1	252	12.8	66	1002	196	0
14/01/2016	11	10	8	5	0.5	19	40	36	69	22	0.1	198	13.8	63	1002	307	0
14/01/2016	12	7	6	4	0.5	8	23	35	36	46	0.4	179	16.8	54	1001	542	0
14/01/2016	13	8	7	3	0.4	4	20	32	26	52	1	206	18.3	48	999	426	0
14/01/2016	14	8	7	4	0.4	4	20	24	25	57	1.2	212	18.4	47	999	337	0
14/01/2016	15	8	7	4	0.4	3	24	27	29	47	1	216	17.9	49	998	183	0
14/01/2016	16	9	8	3	0.5	4	33	38	38	29	0.6	218	17.5	50	999	62	0
14/01/2016	17	12	9	4	0.6	11	49	72	65	8	0.1	121	16.7	53	999	10	0
14/01/2016	18	12	10	4	0.7	32	60	64	109	2	0.1	152	16.5	53	999	1	0
14/01/2016	19	5	4	3	0.4	3	27	53	31	36	0.7	325	17.9	45	1000	2	0
14/01/2016	20	5	3	3	0.4	2	15	71	17	52	0.6	282	17.9	44	1000	2	0
14/01/2016	21	3	2	3	0.4	2	12	30	14	62	1.4	280	17.9	46	999	2	0
14/01/2016	22	2	1	3	0.3	2	11	15	14	60	1.3	303	17.5	51	1000	1	0
14/01/2016	23	2	1	3	0.1	2	5	3	7	68	1.6	324	16.9	57	1000	0	0
15/01/2016	00	2	1	3	0.1	2	6	2	8	61	1.2	355	16.3	60	1000	1	0
15/01/2016	01	1	1	3	0.1	2	5	2	7	61	0.9	343	16.1	62	1000	2	0
15/01/2016	02	2	1	3	0.1	2	6	2	8	60	0.6	345	16	64	999	1	0
15/01/2016	03	2	1	3	0.1	2	4	2	7	64	1.3	6	16.3	64	999	0	0
15/01/2016	04	1	1	3	0.1	2	4	2	7	63	1	30	16	68	999	1	0
15/01/2016	05	1	1	3	0.1	2	5	1	7	57	0.2	116	14.1	86	999	0	0
15/01/2016	06	1	1	3	0.1	2	5	1	7	59	0.1	110	13.7	89	1000	1	0.1
15/01/2016	07	2	2	3	0.1	2	8	2	10	50	0.2	104	13.4	93	1000	0	0.2
15/01/2016	08	1	1	3	0.1	2	10	2	12	50	0.7	82	12.9		1000	0	0
15/01/2016	09	1	1	3	0.2	2	11	1	13	51	0.8	74	12.5		1000	5	0.1
15/01/2016	10	1	1	3	0.1	2	12	2	14	51	0.2	72	12		1001	16	1
15/01/2016	11	1	1	3	0.1	2	16	2	18	47	0.2	70	11.6		1002	24	1.6
15/01/2016	12	1	1	3	0.1	2	17	2	19	45	0.3	97	11.6		1001	75	0.8
15/01/2016	13	1	1	3	0.1	3	21	2	24	43	0.1	83	12.1	94	1001	66	0
15/01/2016	14	1	1	3	0.1	2	13	1	16	50	1	359	12.9	85	1001	133	0
15/01/2016	15	1	1	3	0.1	2	10	1	13	59	0.8	17	13.7	69	1001	125	0
15/01/2016	16	1	1	3	0.1	2	11	2	14	56	0.5	14	13.7	67	1002	117	0
15/01/2016	17	2	2	3	0.2	2	20	6	23	38	0.2	275	13.9	67	1002	45	0
15/01/2016	18	3	3	3	0.2	6	41	7	49	7	0.1	239	12.4	83	1003	0	0
15/01/2016	19	2	2	3	0.3	10	33	4	47	27	0.9	7	12.2	69	1004	0	0
15/01/2016	20	1	1	3	0.2	2	16	3	18	50	1.5	338	11.7	54	1005	0	0
15/01/2016	21	1	1	3	0.2	2	10	1	12	65	1.9	349	11.3	48	1006	0	0
15/01/2016	22	1	1	4	0.1	2	7	1	8	69	1.4	345	10.8	46	1006	0	0
15/01/2016	23	1	1	4	0.1	2	5	1	7	71	1.2	351	10.3	46	1007	0	0
16/01/2016	00	1	1	4	0.1	2	7	3	9	69	1.2	335	10.1	44	1007	0	0
16/01/2016	01	1	1	4	0.1	2	4	1	7	76	1.3	8	10	42	1007	0	0
16/01/2016	02	1	1	4	0.1	2	6	3	8	69	1	314	9.4	42	1008	0	0
16/01/2016	03	1	1	5	0.1	2	7	7	8	69	1.5	328	8.7	45	1008	0	0
16/01/2016	04	1	1	5	0.1	2	4	1	6	77	3.6	344	9.1	44	1008	0	0.1
16/01/2016	05	1	1	4	0.1	2	4	1	6	75	3.4	343	8.9	43	1008	0	0
16/01/2016	06	1	1	5	0.1	2	4	1	7	73	2.7	339	8.5	44	1008	0	0
16/01/2016	07	1	1	5	0.1	2	4	1	7	72	1.9	339	8.7	43	1009	0	0
16/01/2016	08	1	1	5	0.1	2	9	11	11	62	1.4	313	8.3	45	1010	36	0
16/01/2016	09	1	1	5	0.1	2	10	8	13	60	2.6	336	9.8	43	1010	204	0
16/01/2016	10	1	1	4	0.1	2	4	1	7	74	2.2	341	11.8	36	1011	365	0
16/01/2016	11	1	1	3	0.2	2	4	1	7	78	2.4	346	12.7	33	1011	487	0
16/01/2016	12	1	1	3	0.4	2	4	1	7	79	2.1	342	13.6	30	1010	552	0
16/01/2016	13	1	1	3	0.6	2	4	1	6	81	2.4	338	13.8	28	1010	553	0
16/01/2016	14	1	1	3	0.6	2	4	1	6	82	2.2	344	13.9	27	1009	499	0
16/01/2016	15	1	1	3	0.7	2	4	1	6	84	1.6	6	14.2	25	1008	388	0
16/01/2016	16	2	2	3	0.8	2	5	2	7	83	1.4	7	14.1	22	1008	236	0
16/01/2016	17	1	1	3	0.7	2	9	1	11	77	0.8	11	13.3	23	1009	68	0
16/01/2016	18	2	2	3	0.8	8	42	5	54	30	0.2	28	11.7	26	1009		0
16/01/2016	19	3	2	3	0.7	5	45	17	51	23	0.2	352	10.8	28	1010		0
16/01/2016	20	3	2	3	0.5	2	25	22	27	38	0.8	325	8.1	40	1010		0
16/01/2016	21	6	4	3	0.2	2	19	59	21	39	0.8	320	7.1	46	1011		0
16/01/2016	22	4	4	3	0.1	2	16	7	17	35	0.2	345	5.7	55	1011		0
16/01/2016	23	4	4	3	0.1	2	16	5	17	32	0.5	336	5.1	60	1011		0
17/01/2016	00	3	2	3	0.1	2	10	4	12	42	0.7	328	4.9	58	1011		0
17/01/2016	01	2	1	3	0.1	2	10	3	12	41	0.9	332	4.5	61	1011		0
17/01/2016	02	3	3	3	0.1	2	8	4	11	43	0.7	328	3.1	65	1010		0
17/01/2016	03	3	2	4	0.1	2	6	8	9	48	0.6	329	3.2	64	1010		0
17/01/2016	04	3	2	3	0.1	2	6	21	7	54	0.5	323	4	58	1010		0
17/01/2016	05	2	2	3	0.1	2	6	13	8	48	0.4	331	2.9	62	1009		0
17/01/2016	06	2	1	4	0.1	2	5	4	7	43	0.4	338	2.3	66	1009		0
17/01/2016	07	2	1	4	0.1	2	7	3	9	40	0.9	331	1.7	68	1009		0
17/01/2016	08	2	1	4	0.1	2	9	8	12	39	1	326	2.5	67	1010	47	0
17/01/2016	09	2	1	4	0.1	3	10	11	14	45	0.5	327	6.7	54	1010	212	0
17/01/2016	10	1	1	4	0.1	2	8	3	11	52	0.2	332	8.8	47	1009	281	0
17/01/2016	11	3	2	3	0.4	4	13	21	18	56	0.1	221	12	34	1009	463	0
17/01/2016	12	2	2	3	0.7	3	8	2	12	69	0.6	217	12.5	30	1008	549	0
17/01/2016	13	2	2	3	0.8	2	6	3	8	78	0.9	217	13.5	28	1007	561	0
17/01/2016	14	3	3	3	0.8	2	7	4	9	79	1.2	218	13.5	33	1006	447	0
17/01/2016	15	2	2	3	0.8	2	5	3	8	84	0.9	216	14.1	30	1006	303	0
17/01/2016	16	2	2	3	0.9	2	6	4	8	85	0.4	205	13.8	30	1005	156	0
17/01/2016	17	2	2	3	0.9	2	8	4	9	77	0.1	145	13.5	43	1005	88	0
17/01/2016	18	3	2	4	0.9	12	30	11	48	50	0.1	49	11.9	48	1005	2	0
17/01/2016	19	12	10	4	1.2	27	60	29	101	8	0.3	6	10	56	1005		0
17/01/2016	20	8	7	4	0.8	3	32	14	36	14	0.4	340	7.7	62	1005		0
17/01/2016	21	8	7	3	0.6	2	24	11	26	21	0.5	329	7.7	62	1004		0
17/01/2016	22	8	7	3	0.5	2	16	11	18	29	0.3	316	7.6	62	1004		0
17/01/2016	23	8	7	3	0.5	2	23	19	26	22	0.1	254	8.6	59	1003		0
18/01/2016	00	6	6	3	0.5	2	18	11	19	34	0.1	291	9.4	56	1003		0
18/01/2016	01	6	6	3	0.6	2	14	12	17	34	0.1	279	9.3	54	1002		0
18/01/2016	02	3	3	3	0.6	3	14	10	18	45	0.6	268	11.1	45	1001		0
18/01/2016	03	3	1	4	0.7	2	9	24	11	63	0.7	274	13.5	28	1001		0
18/01/2016	04	2	1	4	0.9	2	13	14	15	54	1.1	270	13.2	29	1000		0
18/01/2016	05	2	1	4	0.9	2	9	6	11	58	0.6	263	13.1	29	1000		0
18/01/2016	06	5	2	4	1	3	19	68	24	52	1.9	291	14.1	25	999		0
18/01/2016	07	5	3	4	1	3	14	68	18	57	0.9	288	13.3	29	999		0
18/01/2016	08	5	3	3	1	3	20	60	24	47	1.3	307	12.6	33	1000	44	0
18/01/2016	09	4	3	4	1	5	24	46	32	42	0.7	296	14.1	33	1000	206	0
18/01/2016	10	4	2	3	0.5	6	20	35	30	54	0.3	271	16.1	30	1000	373	0
18/01/2016	11	3	1	3	0.1	4	13	33	18	68	1.1	290	17.8	33	1000	490	0
18/01/2016	12	4	1	3	0.1	5	14	57	21	67	1.6	301	18.9	35	999	547	0
18/01/2016	13	2	1	3	0.1	2	7	23	10	80	1.5	271	19.5	33	998	551	0
18/01/2016	14	1	1	3	0.1	3	8	14	12	81	1.9	281	20.5	32	997	496	0
18/01/2016	15	3	1	3	0.1	2	11	56	14	77	2.8	298	20.8	31	996	383	0
18/01/2016	16	4	1	3	0.1	3	16	65	21	68	2.4	301	19.8	34	996	214	0
18/01/2016	17	4	2	3	0.1	2	12	37	14	71	2.4	314	17.2	41	997	56	0
18/01/2016	18	3	2	3	0.1	2	12	32	14	70	2.4	301	16.3	42	997		0
18/01/2016	19	3	1	3	0.1	2	11	28	13	73	2	299	16	43	998		0
18/01/2016	20	4	2	3	0.1	2	20	44	22	55	1.3	288	15.6	48	999		0
18/01/2016	21	3	2	3	0.1	2	17	29	19	55	1.4	290	15	49	999		0
18/01/2016	22	2	1	3	0.1	2	20	21	22	46	0.7	303	14.1	50	999		0
18/01/2016	23	2	1	3	0.1	2	16	18	19	57	1.4	318	13.8	50	999		0
19/01/2016	00	3	1	3	0.1	2	16	22	20	57	2	306	14.2	52	999		0
19/01/2016	01	2	2	3	0.1	3	18	10	21	50	1.5	294	14	55	999		0
19/01/2016	02	2	1	3	0.1	2	7	4	9	68	1.7	286	14.1	56	999		0
19/01/2016	03	2	1	3	0.1	2	12	8	15	62	1.2	304	13.7	56	999		0
19/01/2016	04	2	1	3	0.1	2	11	10	14	57	0.2	348	12.5	59	999		0
19/01/2016	05	2	1	3	0.1	2	9	4	12	63	0.1	33	12.4	60	999		0
19/01/2016	06	3	2	3	0.1	2	26	20	27	34	0.1	351	11.2	63	999		0
19/01/2016	07	3	2	3	0.1	2	18	23	20	46	0.2	213	11.5	62	999		0
19/01/2016	08	3	2	3	0.1	6	37	34	46	23	0.3	279	11.4	64	1000	64	0
19/01/2016	09	8	3	3	0.1	7	30	130	40	32	0.2	300	13.1	57	1000	209	0
19/01/2016	10	3	2	3	0.1	3	13	30	17	64	1	303	15.4	46	1001	386	0
19/01/2016	11	3	1	3	0.1	2	9	17	12	70	0.5	283	16.4	41	1001	507	0
19/01/2016	12	1	1	3	0.1	2	7	7	9	80	0.2	322	17.9	34	1000	501	0
19/01/2016	13	1	1	3	0.1	2	5	5	8	86	0.2	292	18.2	31	1000	454	0
19/01/2016	14	2	1	3	0.1	3	8	13	11	82	0.3	238	18.3	30	999	465	0
19/01/2016	15	1	1	3	0.1	2	8	5	10	85	0.6	147	16.6	37	999	250	0
19/01/2016	16	2	2	3	0.1	2	11	6	13	81	0.6	113	15.8	49	999	139	0
19/01/2016	17	2	1	3	0.1	2	15	5	18	72	0.4	72	14.7	59	999	38	0
19/01/2016	18	2	2	3	0.1	2	19	6	21	61	0.2	65	13.9	66	1000	0	0
19/01/2016	19	5	4	3	0.1	2	46	9	49	24	0.2	45	13.3	69	1000	0	0
19/01/2016	20	5	4	3	0.1	2	39	10	42	23	0.2	28	12.7	70	1000	0	0
19/01/2016	21	5	4	3	0.1	2	38	11	40	17	0.1	355	12	70	1000	0	0
19/01/2016	22	4	4	3	0.1	2	28	11	30	21	0.1	340	10.9	73	1000	0	0
19/01/2016	23	3	3	3	0.1	2	12	6	14	38	0.1	330	10.3	73	1000	0	0
20/01/2016	00	4	3	3	0.1	2	11	35	13	40	0.1	318	10.3	74	1000	0	0
20/01/2016	01	3	3	3	0.1	2	6	5	9	39	0.6	336	8.9	79	999	0	0
20/01/2016	02	4	3	3	0.1	2	7	5	9	36	0.5	330	8	83	999	0	0
20/01/2016	03	5	4	3	0.1	2	11	6	13	33	0.1	343	8.3	82	999	0	0
20/01/2016	04	5	4	3	0.1	2	14	7	16	29	0.1	338	7.8	84	999	0	0
20/01/2016	05	5	4	3	0.1	2	13	6	15	20	0.2	329	6.4	87	998	0	0
20/01/2016	06	4	4	4	0.1	2	17	5	20	12	0.5	339	6	89	998	0	0
20/01/2016	07	5	4	4	0.1	4	27	7	34	7	0.6	328	6.6	88	999	0	0
20/01/2016	08	5	5	4	0.1	10	34	8	49	5	0.2	330	6.7	86	999	21	0
20/01/2016	09	10	7	4	0.1	21	37	16	69	9	0.1	314	9.4	81	1000	144	0
20/01/2016	10	10	8	4	0.2	6	25	46	35	38	0.2	312	13.6	65	1000	268	0
20/01/2016	11	5	3	4	0.3	10	15	34	30	55	0.1	313	15.4	56	1000	368	0
20/01/2016	12	4	3	4	0.3	2	11	24	14	73	0.1	240	16.8	48	1000	542	0
20/01/2016	13	6	5	4	0.3	3	15	24	19	69	0.5	173	16.6	50	999	538	0
20/01/2016	14	5	5	4	0.3	2	11	10	13	79	1.5	219	16.9	47	998	413	0
20/01/2016	15	5	5	4	0.3	2	9	9	11	78	1.9	228	16.5	49	998	280	0
20/01/2016	16	5	5	4	0.3	2	14	9	17	68	1.2	223	15.7	54	997	81	0
20/01/2016	17	7	7	4	0.2	2	17	12	19	54	0.8	219	14.8	66	997	47	0
20/01/2016	18	7	7	4	0.2	2	23	14	25	45	0.2	204	13.7	76	998	1	0
20/01/2016	19	9	8	4	0.2	2	27	18	30	36	0.1	266	13.7	75	999	0	0
20/01/2016	20	11	10	4	0.3	4	44	46	50	8	0.1	343	12.9	73	999	0	0
20/01/2016	21	12	11	5	0.6	18	50	29	79	4	0.1	31	12.4	73	999	0	0
20/01/2016	22	10	8	5	0.5	14	39	39	60	16	0.1	24	12.8	71	1000	0	0
20/01/2016	23	6	5	4	0.4	6	33	21	42	22	0.4	1	12.4	70	1000	0	0
21/01/2016	00	6	5	4	0.4	2	18	22	21	35	0.6	320	11.6	73	1000	0	0
21/01/2016	01	4	3	4	0.3	2	10	8	11	45	0.6	343	11	74	1000	0	0
21/01/2016	02	3	2	4	0.2	2	6	6	8	56	0.9	338	11.3	69	1000	0	0
21/01/2016	03	2	1	4	0.1	2	6	4	8	63	0.6	343	11.6	65	1000	0	0
21/01/2016	04	1	1	5	0.1	2	4	1	6	68	0.5	351	11.6	61	1000	0	0
21/01/2016	05	1	1	5	0.1	2	9	2	11	66	0.1	349	11.8	58	1000	0	0
21/01/2016	06	1	1	5	0.1	2	17	2	19	57	0.2	357	12.1	56	1001	0	0
21/01/2016	07	1	1	5	0.1	2	14	1	16	61	1.2	354	12	56	1002	0	0
21/01/2016	08	2	1	5	0.1	7	46	10	56	18	0.5	351	12.1	56	1002	22	0
21/01/2016	09	6	3	6	0.2	26	47	70	86	17	0.1	293	13.3	56	1003	199	0
21/01/2016	10	4	3	4	0.2	5	23	36	31	46	0.1	295	16	50	1003	362	0
21/01/2016	11	1	1	3	0.1	3	10	5	13	73	0.8	335	17.7	42	1004	481	0
21/01/2016	12	2	1	3	0.1	3	8	7	11	75	0.4	319	18.7	39	1004	539	0
21/01/2016	13	1	1	3	0.1	2	6	6	8	82	0.6	315	19.5	36	1003	527	0
21/01/2016	14	3	2	3	0.1	2	8	36	11	72	1.5	320	18.6	41	1003	322	0
21/01/2016	15	3	2	3	0.1	2	11	32	14	65	1.4	307	18.3	44	1003	268	0
21/01/2016	16	1	1	3	0.1	2	7	4	10	76	1	337	18.1	43	1003	208	0
21/01/2016	17	3	3	3	0.1	2	16	8	19	64	0.4	28	16.9	52	1004	60	0
21/01/2016	18	6	5	3	0.1	2	29	11	33	40	0.3	49	14.5	70	1005	1	0
21/01/2016	19	6	6	3	0.1	2	42	11	45	25	0.4	42	13.5	75	1005	0	0
21/01/2016	20	8	7	3	0.1	8	46	37	57	18	0.1	357	12.5	75	1006	0	0
21/01/2016	21	9	8	3	0.1	4	37	19	43	6	0.5	334	9.7	78	1006	1	0
21/01/2016	22	6	6	3	0.1	2	17	11	19	25	0.8	329	8.8	81	1007	1	0
21/01/2016	23	6	6	3	0.1	2	14	8	16	31	0.5	337	9	81	1007	1	0
22/01/2016	00	7	6	3	0.1	2	14	8	16	33	0.5	345	10	78	1008	1	0
22/01/2016	01	6	5	3	0.1	2	12	7	14	37	0.4	323	10.2	77	1007	1	0
22/01/2016	02	6	4	3	0.1	2	9	7	10	41	0.8	317	10	81	1008	2	0
22/01/2016	03	3	3	3	0.1	2	6	3	8	47	0.7	335	10.2	81	1008	2	0
22/01/2016	04	3	3	3	0.1	2	6	3	9	48	0.3	325	10.5	81	1008	2	0
22/01/2016	05	3	3	3	0.1	2	6	4	9	49	0.1	158	11.3	81	1008	2	0
22/01/2016	06	4	3	3	0.1	6	24	5	33	26	0.1	32	11	81	1008	2	0
22/01/2016	07	6	4	3	0.1	20	37	8	67	3	0.3	348	9.5	85	1009	2	0
22/01/2016	08	5	4	5	0.1	76	58	7	176	2	0.5	4	11.5	82	1010	48	0
22/01/2016	09	6	4	4	0.1	58	51	18	141	4	0.1	26	13	78	1010	195	0
22/01/2016	10	6	5	3	0.2	21	36	35	68	22	0.1	182	15.5	68	1011	362	0
22/01/2016	11	7	6	4	0.2	17	40	23	66	33	0.1	146	16.8	66	1011	465	0
22/01/2016	12	4	4	3	0.1	3	15	10	19	63	0.2	133	16.9	68	1011	492	0
22/01/2016	13	5	4	3	0.1	3	15	9	20	64	0.2	157	16.6	70	1011	395	0
22/01/2016	14	5	5	3	0.1	2	14	8	16	69	0.2	145	16.5	70	1010	301	0
22/01/2016	15	5	5	3	0.1	3	12	8	15	71	0.4	154	16.1	71	1010	249	0
22/01/2016	16	5	5	3	0.1	2	12	7	14	66	0.4	153	15.8	73	1010	160	0
22/01/2016	17	6	6	3	0.1	2	21	16	23	46	0.1	117	15.4	80	1011	33	0
22/01/2016	18	7	7	3	0.1	5	43	14	51	15	0.1	40	14.8	83	1011	2	0
22/01/2016	19	12	11	3	0.3	11	53	16	70	4	0.2	44	14	85	1012	1	0
22/01/2016	20	20	19	3	0.4	17	53	24	80	3	0.2	33	13.2	87	1012	1	0
22/01/2016	21	20	20	3	0.5	11	46	25	63	4	0.2	40	12.7	89	1013	2	0
22/01/2016	22	16	15	3	0.4	10	34	20	49	3	0.4	354	11.1	90	1013	2	0
22/01/2016	23	10	10	3	0.2	3	26	13	29	7	0.4	340	10.4	92	1013	2	0
23/01/2016	00	11	11	3	0.3	8	31	15	44	4	0.2	4	10.6	92	1013	2	0
23/01/2016	01	9	9	3	0.2	2	12	10	14	13	0.6	335	9.3		1013	1	0
23/01/2016	02	8	8	3	0.1	2	8	10	10	17	0.5	332	9.5		1013	1	0
23/01/2016	03	6	6	3	0.1	2	7	7	10	19	0.6	334	9.5		1013	1	0
23/01/2016	04	4	4	3	0.1	2	6	4	8	21	0.6	333	9.5		1013	1	0
23/01/2016	05	6	6	3	0.1	3	12	7	15	16	0.3	337	9.7		1014	2	0
23/01/2016	06	5	5	3	0.1	2	13	6	15	12	0.1	340	9.3		1014	3	0
23/01/2016	07	3	3	3	0.1	2	13	4	14	10	0.5	339	9.4		1014	5	0
23/01/2016	08	4	4	3	0.1	2	15	5	18	10	0.4	338	10.3		1015	30	0
23/01/2016	09	5	4	3	0.1	4	15	5	21	14	0.2	346	11.8	90	1016	109	0
23/01/2016	10	6	6	3	0.1	8	20	20	32	19	0.1	354	15	82	1016	300	0
23/01/2016	11	4	3	3	0.1	4	17	12	23	41	0.1	53	17.3	70	1016	299	0
23/01/2016	12	3	3	3	0.1	3	14	7	17	50	0.1	67	19	63	1016	384	0
23/01/2016	13	6	5	3	0.2	7	27	26	38	44	0.1	163	19.2	61	1015	420	0
23/01/2016	14	6	6	3	0.1	5	25	13	33	49	0.3	123	18.5	66	1015	406	0
23/01/2016	15	7	7	3	0.1	2	12	12	15	63	0.6	118	17.1	74	1014	315	0
23/01/2016	16	10	10	3	0.1	2	15	13	17	56	0.1	100	16.8	81	1014	183	0
23/01/2016	17	12	12	3	0.1	2	15	15	17	52	0.1	67	15.7	87	1015	74	0
23/01/2016	18	13	12	3	0.1	2	28	16	31	28	0.1	45	14.8	91	1015	5	0
23/01/2016	19	14	13	3	0.1	4	41	18	47	8	0.1	52	14	95	1015	1	0
23/01/2016	20	16	16	3	0.2	6	38	20	48	4	0.1	349	13	97	1016	0	0
23/01/2016	21	24	23	3	0.4	5	27	28	35	3	0.1	329	11.4		1015	0	0
23/01/2016	22	17	17	3	0.3	3	19	20	22	7	0.1	331	10.8		1015	0	0
23/01/2016	23	15	14	3	0.3	2	16	17	18	8	0.1	317	10.1		1015	0	0
24/01/2016	00	13	12	3	0.3	2	12	14	13	10	0.1	331	9.6		1015	0	0
24/01/2016	01	14	13	3	0.3	2	15	16	18	8	0.3	328	9.7		1015	0	0
24/01/2016	02	12	12	3	0.2	2	12	14	14	9	0.7	329	9.5		1014	0	0
24/01/2016	03	12	12	3	0.1	2	12	14	14	9	0.6	334	9.4		1014	0	0
24/01/2016	04	14	14	3	0.1	2	12	16	14	7	0.3	329	9.4		1014	0	0
24/01/2016	05	11	11	3	0.1	2	11	13	13	10	0.2	343	9.2		1014	0	0
24/01/2016	06	8	7	3	0.1	2	11	8	12	10	0.1	8	9		1014	0	0
24/01/2016	07	7	7	3	0.1	3	17	7	21	9	0.1	27	9.9	96	1014	0	0
24/01/2016	08	7	7	3	0.1	12	26	7	44	5	0.1	20	10.2	96	1015	27	0
24/01/2016	09	7	7	3	0.2	14	25	9	46	9	0.1	12	12	95	1015	168	0
24/01/2016	10	10	10	4	0.2	3	14	12	18	34	0.1	21	14.6	90	1016	268	0
24/01/2016	11	10	10	4	0.1	2	13	14	16	55	0.1	60	17.1	79	1016	425	0
24/01/2016	12	8	7	4	0.2	2	10	11	12	74	0.1	118	18.2	69	1016	543	0
24/01/2016	13	8	8	4	0.1	2	8	12	10	84	0.3	127	17.6	70	1015	552	0
24/01/2016	14	5	4	4	0.1	2	7	7	9	91	0.6	125	17.5	69	1014	525	0
24/01/2016	15	3	3	4	0.1	2	6	5	7	95	0.4	128	17.5	72	1014	498	0
24/01/2016	16	3	3	4	0.1	2	6	4	9	99	0.2	131	17.4	71	1014	297	0
24/01/2016	17	4	4	4	0.1	2	6	6	8	97	0.1	134	16.3	77	1014	79	0
24/01/2016	18	8	7	4	0.1	2	9	9	11	80	0.2	81	14.8	88	1014	3	0
24/01/2016	19	10	10	4	0.1	2	15	11	17	61	0.1	52	13.9	95	1014	0	0
24/01/2016	20	14	14	4	0.3	2	24	15	27	41	0.2	45	13.6	97	1015	0	0
24/01/2016	21	16	15	4	0.1	2	16	17	17	50	0.1	37	13.1	98	1015	0	0
24/01/2016	22	14	13	4	0.3	3	26	16	29	14	0.4	336	10.8	99	1015	0	0
24/01/2016	23	11	10	4	0.3	2	15	12	16	22	0.3	336	10.8	98	1015	0	0
25/01/2016	00	8	8	4	0.1	2	9	9	11	32	0.5	328	10.7	98	1015	1	0
25/01/2016	01	9	9	4	0.1	2	5	10	7	32	0.3	338	10.1		1014	3	0
25/01/2016	02	10	10	4	0.1	2	5	11	7	33	0.5	335	9.5		1014	2	0
25/01/2016	03	8	8	5	0.1	2	5	9	8	30	0.7	332	9		1014	1	0
25/01/2016	04	11	11	5	0.1	2	8	12	10	24	0.7	333	8.7		1013	0	0
25/01/2016	05	10	10	5	0.1	2	10	10	12	20	0.5	343	8.4		1013	0	0
25/01/2016	06	6	6	6	0.1	3	14	7	17	17	0.6	338	8.1		1013	0	0
25/01/2016	07	8	7	6	0.1	4	22	9	27	6	0.5	339	7.7		1013	0	0
